1240626913175121921,896297392823291904
1240626913175121921,1135060112601747456
1240626913175121921,1392845433639145472
1240626913175121921,1412129178820902913
1240626913175121921,1415951402690564100
1240626913175121921,914157142566932482
1240626913175121921,1097088296507838464
1240626913175121921,1239989590028693504
1240626913175121921,1421097186281066504
1240626913175121921,982266150376505345
1240626913175121921,1164014742043803648
1240626913175121921,1056825689276588034
1240626913175121921,1127573355501113347
1240626913175121921,1257101481062383620
1240626913175121921,1154376198388142086
1240626913175121921,1178735642232201223
1240626913175121921,3383789578
1240626913175121921,1201260444566077443
1240626913175121921,1219705867181883395
1240626913175121921,2683723274
1240626913175121921,5536782
1240626913175121921,3675938055
1240626913175121921,832982752295321605
1240626913175121921,390869031
1240626913175121921,1191819605976715264
1240626913175121921,4684963884
1240626913175121921,44196397
1240626913175121921,358828592
1240626913175121921,1205963316
1240626913175121921,164596794
1240626913175121921,842020649895907328
1240626913175121921,1154905940166086657
1240626913175121921,1257054143677632513
1240626913175121921,1239163789016207361
1240626913175121921,1030399046
1240626913175121921,1169590576116830209
1240626913175121921,910704720
1240626913175121921,1252301904
1240626913175121921,1037265290650898433
1240626913175121921,25049177
1240626913175121921,1217412369095282688
1240626913175121921,1190724294122360832
1240626913175121921,66591836
1240626913175121921,24744541
1240626913175121921,78681704
1240626913175121921,1222109750810349568
1240626913175121921,1188918469603069952
1240626913175121921,1271572961779224576
1240626913175121921,423530095
1240626913175121921,1192924567423143936
1240626913175121921,1009183707956236288
1240626913175121921,1248367114983034880
1240626913175121921,1186064426430091264
1240626913175121921,1227732466963828736
1240626913175121921,1002591753835286528
1240626913175121921,939989589426688001
1240626913175121921,1266137306337103873
1240626913175121921,1241405202177183745
1240626913175121921,1255298500562243585
1240626913175121921,916976263507644416
1240626913175121921,983688858578685954
1240626913175121921,1228835969182453762
1240626913175121921,1238250613705773057
1240626913175121921,1254143457280626689
1240626913175121921,1273706532463677441
1240626913175121921,828664490908667907
1240626913175121921,1055146463901241347
1240626913175121921,109556877
1240626913175121921,1178244684063428609
1240626913175121921,1009429340717797378
1240626913175121921,848629935048675332
1240626913175121921,1194721336888872964
1240626913175121921,3131144855
1240626913175121921,19397785
1240626913175121921,826983577
1240626913175121921,2280452265
1240626913175121921,14872237
1240626913175121921,1186430518952370176
1240626913175121921,41360559
1240626913175121921,16548023
1240626913175121921,807095
1240626913175121921,1056830241371512832
1240626913175121921,1247271608181559297
1240626913175121921,1046468994792919041
1240626913175121921,249792130
1240626913175121921,1146430389747113984
1240626913175121921,1115181221837987840
1240626913175121921,368476369
1240626913175121921,4448383697
1240626913175121921,52032722
1240626913175121921,577401044
1240626913175121921,1234212333767024641
1240626913175121921,409486555
1240626913175121921,1976143068
1240626913175121921,5988062
1240626913175121921,547457759
1240626913175121921,1293676898439094272
1240626913175121921,813286
1240626913175121921,1110890216
1240626913175121921,18839785
1240626913175121921,180463340
1240626913175121921,458282225
1240626913175121921,284678902
1240626913175121921,1259634768536363009
1240626913175121921,1330457336
1240626913175121921,780489079645429760
1240626913175121921,1214957621024825344
1240626913175121921,1198421305546153984
1240626913175121921,1134477848532705280
1240626913175121921,1032681199507054592
1240626913175121921,1115731363645120513
1240626913175121921,1176929332402561025
1240626913175121921,1190294073241952257
1240626913175121921,1074790864180928513
1240626913175121921,1061720987325161472
1240626913175121921,1313915433314066433
1240626913175121921,1243712514363400193
1240626913175121921,1194692954134323201
1240626913175121921,1200483577466626049
1240626913175121921,864563440693780481
1240626913175121921,1168645001666076673
1240626913175121921,1101803445265358850
1240626913175121921,1147526973993967619
1240626913175121921,1239663887890472962
1240626913175121921,1199804304837746692
1240626913175121921,1043076373
1240626913175121921,406136089
1240626913175121921,1138207998004944901
1240626913175121921,1178370601112788998
1240626913175121921,1117819258510159872
1240626913175121921,1193560856191217664
1240626913175121921,230433287
1240626913175121921,29442313
1240626913175121921,4399043717
1240626913175121921,2552281921
1240626913175121921,783316002104864768
1240626913175121921,548531528
1240626913175121921,3252724041
1240626913175121921,1265305767764209665
1240626913175121921,8453452
1240626913175121921,23151437
1240626913175121921,993818110686834689
1240626913175121921,1117903492448956417
1240626913175121921,748291920
1240626913175121921,1085188603586768896
1240626913175121921,850430919878078464
1240626913175121921,1085574164164079616
1240626913175121921,2429468517
1240626913175121921,1303119582039863296
1240626913175121921,1158052711
1240626913175121921,50393960
1240626913175121921,783214
1240626913175121921,166385520
1240626913175121921,1036476162556538880
1240626913175121921,1281997322914869248
1240626913175121921,521737085
1240626913175121921,987431130784772096
1240626913175121921,1289296770
1240626913175121921,1175879024377245696
1240626913175121921,741926885827981312
1240626913175121921,1173550136615677952
1240626913175121921,760960929957867520
1240626913175121921,1203661128129228801
1240626913175121921,217749896
1240626913175121921,1028084201537581057
1240626913175121921,1030399772719493121
1240626913175121921,1308523576153210880
1240626913175121921,1302124835557060609
1240626913175121921,1058980946890829825
1240626913175121921,983649709913976833
1240626913175121921,875342820613255169
1240626913175121921,1267439350867996674
1240626913175121921,1147127908265340929
1240626913175121921,1271848491086688259
1240626913175121921,967761409772793858
1240626913175121921,889938763455049730
1240626913175121921,3363584909
1240626913175121921,806411320304222208
1240626913175121921,13298072
1240626913175121921,3290173855
1240626913175121921,71783170
1240626913175121921,559812517
1240626913175121921,809855822448721920
1240626913175121921,786194164186775552
1240626913175121921,810952403155582976
1240626913175121921,51205035
1240626913175121921,827678136
1240626913175121921,733973131937906688
1240626913175121921,278080457
1240626913175121921,19017675
1240626913175121921,155659213
1240626913175121921,1080204153174016001
1240626913175121921,1080965261694517249
1240626913175121921,1214702457735004161
1240626913175121921,759251
1240626913175121921,1263237943050846208
1240626913175121921,1241087653644288000
1240626913175121921,1257893342
1240626913175121921,3618414563
1240626913175121921,859796593675042816
1240626913175121921,1531284966
1240626913175121921,4685560304
1240626913175121921,1339835893
896297392823291904,1191819605976715264
896297392823291904,780489079645429760
896297392823291904,993818110686834689
896297392823291904,1201260444566077443
896297392823291904,1147127908265340929
896297392823291904,1138207998004944901
896297392823291904,1154376198388142086
896297392823291904,2429468517
896297392823291904,1117903492448956417
896297392823291904,786194164186775552
896297392823291904,44196397
896297392823291904,166385520
896297392823291904,368476369
896297392823291904,406136089
1135060112601747456,1186064426430091264
1135060112601747456,1117819258510159872
1135060112601747456,1203661128129228801
1135060112601747456,780489079645429760
1135060112601747456,559812517
1135060112601747456,368476369
1135060112601747456,406136089
1392845433639145472,13298072
1392845433639145472,44196397
1415951402690564100,813286
1415951402690564100,390869031
1415951402690564100,44196397
1415951402690564100,759251
1415951402690564100,1976143068
1415951402690564100,5988062
914157142566932482,577401044
1097088296507838464,1146430389747113984
1097088296507838464,1186064426430091264
1097088296507838464,1056825689276588034
1097088296507838464,1201260444566077443
